chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
chr17	77273255	77273460	CpG: 19	205	19	132	18.5	64.4	0.9
chr17	77279976	77281216	CpG: 131	1240	131	861	21.1	69.4	0.88
chr17	77284605	77285070	CpG: 38	465	38	327	16.3	70.3	0.68
chr17	77289341	77290210	CpG: 101	869	101	628	23.2	72.3	0.89
chr17	77292930	77293172	CpG: 22	242	22	165	18.2	68.2	0.81
chr17	77383819	77384842	CpG: 93	1023	93	635	18.2	62.1	0.94
chr17	77392542	77392913	CpG: 27	371	27	256	14.6	69	0.63
chr17	77397548	77397777	CpG: 17	229	17	145	14.8	63.3	0.74
chr17	77411519	77412588	CpG: 113	1069	113	682	21.1	63.8	1.04
chr17	77419989	77420964	CpG: 64	975	64	648	13.1	66.5	0.6
chr17	77421925	77423424	CpG: 158	1499	158	976	21.1	65.1	1
chr17	77439500	77439782	CpG: 22	282	22	175	15.6	62.1	0.83
chr17	77441808	77443277	CpG: 159	1469	159	909	21.6	61.9	1.13
chr17	77453100	77454255	CpG: 123	1155	123	840	21.3	72.7	0.81
chr17	77461979	77463103	CpG: 122	1124	122	745	21.7	66.3	1
chr17	77468717	77469416	CpG: 80	699	80	459	22.9	65.7	1.12
chr17	77473741	77474164	CpG: 43	423	43	291	20.3	68.8	0.86
chr17	77477970	77480375	CpG: 184	2405	184	1436	15.3	59.7	0.87
chr17	77486041	77486352	CpG: 25	311	25	209	16.1	67.2	0.72
chr17	77487959	77488824	CpG: 96	865	96	636	22.2	73.5	0.83
chr17	77492310	77492782	CpG: 43	472	43	328	18.2	69.5	0.75
chr17	77506530	77506751	CpG: 21	221	21	156	19	70.6	0.77
chr17	77507796	77508113	CpG: 27	317	27	218	17	68.8	0.73
chr17	77510576	77513312	CpG: 306	2736	306	1852	22.4	67.7	0.98
chr17	77513819	77514046	CpG: 18	227	18	156	15.9	68.7	0.67
chr17	77528426	77529340	CpG: 111	914	111	623	24.3	68.2	1.06
chr17	77537902	77538626	CpG: 53	724	53	478	14.6	66	0.71
chr17	77545430	77545783	CpG: 26	353	26	244	14.7	69.1	0.62
chr17	77546117	77546393	CpG: 21	276	21	156	15.2	56.5	0.95
chr17	77551377	77551658	CpG: 22	281	22	201	15.7	71.5	0.63
chr17	77554866	77555146	CpG: 25	280	25	193	17.9	68.9	0.76
chr17	77560143	77560427	CpG: 25	284	25	202	17.6	71.1	0.7
chr17	77573488	77574837	CpG: 120	1349	120	913	17.8	67.7	0.79
chr17	77574971	77575252	CpG: 19	281	19	179	13.5	63.7	0.67
chr17	77581272	77583604	CpG: 233	2332	233	1579	20	67.7	0.87
chr17	77588069	77588953	CpG: 95	884	95	641	21.5	72.5	0.82
chr17	77601803	77603856	CpG: 184	2053	184	1339	17.9	65.2	0.85
chr17	77605635	77606069	CpG: 32	434	32	289	14.7	66.6	0.67
chr17	77615944	77617467	CpG: 148	1523	148	996	19.4	65.4	0.91
chr17	77630012	77630763	CpG: 56	751	56	490	14.9	65.2	0.7
chr17	77632160	77632539	CpG: 33	379	33	257	17.4	67.8	0.76
chr17	77634340	77634755	CpG: 29	415	29	268	14	64.6	0.69
chr17	77634942	77635316	CpG: 38	374	38	269	20.3	71.9	0.79
chr17	77639343	77639619	CpG: 23	276	23	190	16.7	68.8	0.72
chr17	77642405	77642733	CpG: 29	328	29	232	17.7	70.7	0.71
chr17	77643914	77644170	CpG: 18	256	18	175	14.1	68.4	0.61
chr17	77647460	77647681	CpG: 18	221	18	146	16.3	66.1	0.79
chr17	77648468	77650565	CpG: 251	2097	251	1428	23.9	68.1	1.03
chr17	77651954	77652173	CpG: 20	219	20	137	18.3	62.6	0.94
chr17	77678329	77678622	CpG: 22	293	22	187	15	63.8	0.74
chr17	77763611	77764591	CpG: 128	980	128	725	26.1	74	0.95
chr17	77773219	77773471	CpG: 28	252	28	176	22.2	69.8	0.93
chr17	77779424	77783279	CpG: 293	3855	293	2629	15.2	68.2	0.65
chr17	77787713	77788066	CpG: 26	353	26	249	14.7	70.5	0.6
chr17	77788332	77789155	CpG: 76	823	76	566	18.5	68.8	0.78
chr17	77793893	77794165	CpG: 27	272	27	170	19.9	62.5	1.02
chr17	77796088	77796578	CpG: 39	490	39	315	15.9	64.3	0.78
chr17	77799978	77800216	CpG: 22	238	22	161	18.5	67.6	0.82
chr17	77801485	77801728	CpG: 18	243	18	167	14.8	68.7	0.64
chr17	77804935	77806431	CpG: 139	1496	139	1043	18.6	69.7	0.77
chr17	77824308	77825109	CpG: 82	801	82	513	20.5	64	1.03
chr17	77843555	77844346	CpG: 78	791	78	500	19.7	63.2	0.99
chr17	77844646	77844962	CpG: 26	316	26	200	16.5	63.3	0.83
chr17	77870407	77871122	CpG: 65	715	65	438	18.2	61.3	1.09
chr17	77872150	77872852	CpG: 57	702	57	445	16.2	63.4	0.81
chr17	77884309	77885683	CpG: 128	1374	128	973	18.6	70.8	0.74
chr17	77896735	77897004	CpG: 25	269	25	170	18.6	63.2	0.94
chr17	77922355	77923497	CpG: 124	1142	124	827	21.7	72.4	0.83
chr17	77925471	77926960	CpG: 126	1489	126	1002	16.9	67.3	0.76
chr17	77939886	77940339	CpG: 34	453	34	303	15	66.9	0.71
chr17	77943479	77943697	CpG: 20	218	20	146	18.3	67	0.84
chr17	77954903	77955440	CpG: 51	537	51	346	19	64.4	0.94
chr17	77960065	77960386	CpG: 22	321	22	210	13.7	65.4	0.65
chr17	77966565	77966779	CpG: 19	214	19	149	17.8	69.6	0.75
chr17	77969701	77970050	CpG: 41	349	41	211	23.5	60.5	1.3
chr17	77986759	77987041	CpG: 24	282	24	194	17	68.8	0.72
chr17	77990720	77990931	CpG: 17	211	17	146	16.1	69.2	0.68
chr17	77994933	77995147	CpG: 18	214	18	152	16.8	71	0.69
chr17	77995658	77996040	CpG: 27	382	27	251	14.1	65.7	0.66
chr17	78001583	78002168	CpG: 74	585	74	380	25.3	65	1.21
chr17	78009293	78010548	CpG: 152	1255	152	891	24.2	71	0.96
chr17	78047941	78048892	CpG: 96	951	96	572	20.2	60.1	1.12
chr17	78070387	78071842	CpG: 139	1455	139	776	19.1	53.3	1.34
chr17	78127050	78127466	CpG: 58	416	58	299	27.9	71.9	1.11
chr17	78134837	78135043	CpG: 18	206	18	134	17.5	65	0.83
chr17	78135201	78135408	CpG: 16	207	16	142	15.5	68.6	0.66
chr17	78138722	78138947	CpG: 21	225	21	141	18.7	62.7	0.95
chr17	78148096	78148308	CpG: 17	212	17	144	16	67.9	0.7
chr17	78150735	78150975	CpG: 18	240	18	159	15	66.2	0.68
chr17	78152314	78152739	CpG: 38	425	38	262	17.9	61.6	0.95
chr17	78164684	78164990	CpG: 24	306	24	197	15.7	64.4	0.76
chr17	78198590	78199613	CpG: 104	1023	104	713	20.3	69.7	0.84
chr17	78215130	78215349	CpG: 17	219	17	162	15.5	74	0.71
chr17	78243174	78243400	CpG: 18	226	18	164	15.9	72.6	0.65
chr17	78248624	78250472	CpG: 176	1848	176	1198	19	64.8	0.91
chr17	78264400	78264629	CpG: 24	229	24	157	21	68.6	0.89
chr17	78267836	78268525	CpG: 78	689	78	483	22.6	70.1	0.94
chr17	78280668	78281215	CpG: 40	547	40	369	14.6	67.5	0.67
chr17	78286356	78287018	CpG: 87	662	87	488	26.3	73.7	0.97
chr17	78301481	78301817	CpG: 25	336	25	196	14.9	58.3	0.88
chr17	78302341	78304132	CpG: 194	1791	194	1080	21.7	60.3	1.2
chr17	78330831	78331063	CpG: 17	232	17	151	14.7	65.1	0.71
chr17	78333823	78334218	CpG: 38	395	38	251	19.2	63.5	0.96
chr17	78357915	78358131	CpG: 16	216	16	151	14.8	69.9	0.63
chr17	78358805	78359065	CpG: 19	260	19	171	14.6	65.8	0.68
chr17	78366081	78366292	CpG: 17	211	17	140	16.1	66.4	0.75
chr17	78383657	78383870	CpG: 18	213	18	127	16.9	59.6	0.96
chr17	78407899	78408127	CpG: 38	228	38	172	33.3	75.4	1.18
chr17	78411887	78412092	CpG: 16	205	16	139	15.6	67.8	0.68
chr17	78412308	78412549	CpG: 18	241	18	165	14.9	68.5	0.64
chr17	78421259	78421605	CpG: 34	346	34	222	19.7	64.2	0.96
chr17	78422822	78423160	CpG: 27	338	27	233	16	68.9	0.67
chr17	78450163	78450557	CpG: 45	394	45	259	22.8	65.7	1.06
chr17	78456616	78457032	CpG: 44	416	44	302	21.2	72.6	0.8
chr17	78464576	78464793	CpG: 24	217	24	137	22.1	63.1	1.15
chr17	78480152	78480679	CpG: 37	527	37	336	14	63.8	0.7
chr17	78481203	78481583	CpG: 38	380	38	254	20	66.8	0.9
chr17	78482335	78482693	CpG: 28	358	28	219	15.6	61.2	0.85
chr17	78492274	78492602	CpG: 23	328	23	211	14	64.3	0.68
chr17	78511507	78512547	CpG: 84	1040	84	696	16.2	66.9	0.72
chr17	78515657	78516101	CpG: 41	444	41	332	18.5	74.8	0.67
chr17	78522351	78522643	CpG: 21	292	21	182	14.4	62.3	0.74
chr17	78553799	78556334	CpG: 211	2535	211	1729	16.6	68.2	0.75
chr17	78563037	78563449	CpG: 36	412	36	215	17.5	52.2	1.55
chr17	78568935	78569539	CpG: 45	604	45	345	14.9	57.1	0.94
chr17	78576327	78577098	CpG: 61	771	61	457	15.8	59.3	0.91
chr17	78582348	78582681	CpG: 31	333	31	220	18.6	66.1	0.85
chr17	78590374	78590796	CpG: 45	422	45	310	21.3	73.5	0.87
chr17	78602534	78603288	CpG: 85	754	85	520	22.5	69	0.95
chr17	78606251	78606705	CpG: 33	454	33	295	14.5	65	0.75
chr17	78609333	78609584	CpG: 20	251	20	168	15.9	66.9	0.71
chr17	78617411	78617649	CpG: 23	238	23	160	19.3	67.2	0.86
chr17	78625871	78626248	CpG: 30	377	30	248	15.9	65.8	0.74
chr17	78629619	78632696	CpG: 312	3077	312	1840	20.3	59.8	1.13
chr17	78635915	78636533	CpG: 47	618	47	407	15.2	65.9	0.72
chr17	78638783	78639230	CpG: 34	447	34	294	15.2	65.8	0.7
chr17	78640804	78641254	CpG: 34	450	34	293	15.1	65.1	0.71
chr17	78644111	78644406	CpG: 21	295	21	182	14.2	61.7	0.75
chr17	78645413	78646420	CpG: 69	1007	69	593	13.7	58.9	0.79
chr17	78650945	78651301	CpG: 30	356	30	256	16.9	71.9	0.69
chr18	1708	2372	CpG: 67	664	67	499	20.2	75.2	0.72
chr18	38911	39655	CpG: 59	744	59	499	15.9	67.1	0.71
chr18	63062	63563	CpG: 51	501	51	348	20.4	69.5	0.86
chr18	65576	66027	CpG: 51	451	51	308	22.6	68.3	0.98
chr18	102309	102529	CpG: 21	220	21	159	19.1	72.3	0.75
chr18	148278	149311	CpG: 74	1033	74	554	14.3	53.6	1
chr18	257710	258382	CpG: 61	672	61	436	18.2	64.9	0.87
chr18	489315	490722	CpG: 125	1407	125	837	17.8	59.5	1.01
chr18	504510	505477	CpG: 99	967	99	712	20.5	73.6	0.86
chr18	570179	570899	CpG: 52	720	52	411	14.4	57.1	0.93
chr18	647401	648745	CpG: 141	1344	141	921	21	68.5	0.9
chr18	702232	703086	CpG: 112	854	112	618	26.2	72.4	1
chr18	801649	802709	CpG: 114	1060	114	736	21.5	69.4	0.89
chr18	894578	899574	CpG: 330	4996	330	2983	13.2	59.7	0.74
chr18	2561286	2561580	CpG: 33	294	33	184	22.4	62.6	1.15
chr18	2644918	2646817	CpG: 195	1899	195	1232	20.5	64.9	0.98
chr18	2836565	2838175	CpG: 146	1610	146	1051	18.1	65.3	0.85
chr18	2895950	2897348	CpG: 142	1398	142	958	20.3	68.5	0.87
chr18	2903059	2903307	CpG: 18	248	18	158	14.5	63.7	0.72
chr18	3002547	3003173	CpG: 89	626	89	490	28.4	78.3	0.93
chr18	3057297	3057533	CpG: 20	236	20	145	16.9	61.4	0.91
chr18	3237293	3238257	CpG: 79	964	79	611	16.4	63.4	0.82
chr18	3251708	3252671	CpG: 104	963	104	628	21.6	65.2	1.02
chr18	3438006	3442360	CpG: 312	4354	312	2565	14.3	58.9	0.83
chr18	3488941	3489358	CpG: 52	417	52	305	24.9	73.1	0.99
chr18	3719123	3719406	CpG: 29	283	29	186	20.5	65.7	0.95
chr18	3761354	3761571	CpG: 28	217	28	161	25.8	74.2	0.97
chr18	3869202	3870087	CpG: 73	885	73	601	16.5	67.9	0.73
chr18	4443969	4445647	CpG: 158	1678	158	1094	18.8	65.2	0.89
chr18	5186243	5187389	CpG: 82	1146	82	690	14.3	60.2	0.79
chr18	5227723	5228674	CpG: 100	951	100	631	21	66.4	0.96
chr18	5284737	5284941	CpG: 17	204	17	129	16.7	63.2	0.83
chr18	5285323	5287099	CpG: 160	1776	160	1018	18	57.3	1.1
chr18	5532847	5533054	CpG: 19	207	19	141	18.4	68.1	0.79
chr18	5533437	5534241	CpG: 82	804	82	522	20.4	64.9	0.97
chr18	5618324	5620785	CpG: 241	2461	241	1681	19.6	68.3	0.84
chr18	5880292	5881682	CpG: 122	1390	122	828	17.6	59.6	0.99
chr18	5884866	5886249	CpG: 120	1383	120	819	17.4	59.2	0.99
chr18	6274374	6274615	CpG: 22	241	22	166	18.3	68.9	0.77
chr18	6403959	6404873	CpG: 106	914	106	653	23.2	71.4	0.91
chr18	6719693	6720037	CpG: 51	344	51	261	29.7	75.9	1.03
chr18	6910591	6910874	CpG: 27	283	27	203	19.1	71.7	0.75
chr18	6919450	6920088	CpG: 42	638	42	429	13.2	67.2	0.66
chr18	7001267	7001488	CpG: 17	221	17	139	15.4	62.9	0.78
chr18	7106852	7108241	CpG: 136	1389	136	926	19.6	66.7	0.89
chr18	7556557	7558830	CpG: 232	2273	232	1446	20.4	63.6	1.01
chr18	8357273	8357599	CpG: 38	326	38	225	23.3	69	0.98
chr18	8598763	8600370	CpG: 124	1607	124	885	15.4	55.1	1.02
chr18	8649443	8649672	CpG: 17	229	17	148	14.8	64.6	0.72
chr18	8649791	8650165	CpG: 27	374	27	236	14.4	63.1	0.73
chr18	8694721	8697557	CpG: 259	2836	259	1738	18.3	61.3	0.97
chr18	8774147	8774583	CpG: 35	436	35	289	16.1	66.3	0.74
chr18	8775433	8775644	CpG: 18	211	18	137	17.1	64.9	0.81
chr18	9092416	9092973	CpG: 58	557	58	406	20.8	72.9	0.79
chr18	9126088	9127594	CpG: 150	1506	150	893	19.9	59.3	1.14
chr18	9323896	9324244	CpG: 30	348	30	177	17.2	50.9	1.38
chr18	9324778	9325359	CpG: 72	581	72	435	24.8	74.9	0.89
chr18	9464804	9465978	CpG: 108	1174	108	748	18.4	63.7	0.91
chr18	9468452	9468920	CpG: 39	468	39	298	16.7	63.7	0.82
chr18	9603735	9605303	CpG: 138	1568	138	886	17.6	56.5	1.11
chr18	9697752	9699311	CpG: 151	1559	151	1035	19.4	66.4	0.88
chr18	9903464	9905164	CpG: 181	1700	181	1149	21.3	67.6	0.93
chr18	10022458	10022907	CpG: 39	449	39	325	17.4	72.4	0.67
chr18	10121853	10122080	CpG: 22	227	22	165	19.4	72.7	0.74
chr18	10404354	10404592	CpG: 19	238	19	158	16	66.4	0.76
chr18	10444082	10444296	CpG: 19	214	19	152	17.8	71	0.71
chr18	10444453	10445268	CpG: 91	815	91	537	22.3	65.9	1.03
chr18	10461656	10461867	CpG: 17	211	17	142	16.1	67.3	0.71
chr18	10515841	10516433	CpG: 60	592	60	417	20.3	70.4	0.82
chr18	10579149	10579386	CpG: 28	237	28	180	23.6	75.9	0.83
chr18	10716247	10716667	CpG: 52	420	52	302	24.8	71.9	0.96
chr18	11138307	11139936	CpG: 164	1629	164	1135	20.1	69.7	0.83
chr18	11679061	11680108	CpG: 115	1047	115	669	22	63.9	1.08
chr18	11740921	11742756	CpG: 167	1835	167	1218	18.2	66.4	0.83
chr18	11811868	11812207	CpG: 34	339	34	236	20.1	69.6	0.83
chr18	11841209	11842122	CpG: 72	913	72	540	15.8	59.1	0.9
chr18	11870953	11871171	CpG: 20	218	20	137	18.3	62.8	0.94
chr18	11898222	11899082	CpG: 96	860	96	596	22.3	69.3	0.93
chr18	11937827	11938155	CpG: 26	328	26	235	15.9	71.6	0.64
chr18	11970483	11972142	CpG: 153	1659	153	1014	18.4	61.1	1.01
chr18	12028413	12029359	CpG: 88	946	88	635	18.6	67.1	0.83
chr18	12057145	12058599	CpG: 109	1454	109	984	15	67.7	0.66
chr18	12066434	12066799	CpG: 35	365	35	207	19.2	56.7	1.19
chr18	12083607	12083842	CpG: 28	235	28	175	23.8	74.5	0.92
chr18	12244147	12245089	CpG: 85	942	85	641	18	68	0.78
chr18	12261657	12261920	CpG: 28	263	28	189	21.3	71.9	0.83
chr18	12277271	12277562	CpG: 29	291	29	204	19.9	70.1	0.81
chr18	12297554	12299043	CpG: 147	1489	147	925	19.7	62.1	1.03
chr18	12315040	12316049	CpG: 79	1009	79	639	15.7	63.3	0.78
chr18	12366572	12367306	CpG: 96	734	96	532	26.2	72.5	1
chr18	12397715	12398242	CpG: 66	527	66	364	25	69.1	1.05
chr18	12410135	12410863	CpG: 69	728	69	493	19	67.7	0.85
chr18	12421189	12421659	CpG: 35	470	35	311	14.9	66.2	0.68
chr18	12422890	12423245	CpG: 31	355	31	243	17.5	68.5	0.75
chr18	12423995	12424486	CpG: 45	491	45	344	18.3	70.1	0.75
chr18	12647044	12648727	CpG: 173	1683	173	1050	20.6	62.4	1.06
chr18	12692184	12693242	CpG: 105	1058	105	703	19.8	66.4	0.92
chr18	12767496	12768113	CpG: 56	617	56	431	18.2	69.9	0.74
chr18	12873285	12874578	CpG: 128	1293	128	777	19.8	60.1	1.1
chr18	12886621	12887102	CpG: 50	481	50	326	20.8	67.8	0.91
chr18	12901024	12902704	CpG: 142	1680	142	1121	16.9	66.7	0.76
chr18	12937924	12938654	CpG: 89	730	89	533	24.4	73	0.93
chr18	12981061	12981696	CpG: 68	635	68	440	21.4	69.3	0.89
chr18	13126596	13127564	CpG: 105	968	105	699	21.7	72.2	0.84
chr18	13207073	13209044	CpG: 183	1971	183	1238	18.6	62.8	0.95
chr18	13252329	13253271	CpG: 94	942	94	655	20	69.5	0.86
chr18	13377385	13377686	CpG: 32	301	32	224	21.3	74.4	0.77
chr18	13488761	13489720	CpG: 63	959	63	556	13.1	58	0.86
chr18	13631584	13632415	CpG: 84	831	84	587	20.2	70.6	0.81
chr18	13715979	13717370	CpG: 129	1391	129	885	18.5	63.6	0.92
chr18	13790999	13791223	CpG: 23	224	23	167	20.5	74.6	0.74
chr18	13814001	13814215	CpG: 28	214	28	164	26.2	76.6	0.91
chr18	13816186	13816523	CpG: 27	337	27	209	16	62	0.85
chr18	13858532	13859026	CpG: 37	494	37	312	15	63.2	0.75
chr18	14121951	14122482	CpG: 36	531	36	339	13.6	63.8	0.67
chr18	14136394	14136628	CpG: 17	234	17	151	14.5	64.5	0.7
chr18	14168943	14169710	CpG: 58	767	58	456	15.1	59.5	0.86
chr18	14368491	14368758	CpG: 23	267	23	176	17.2	65.9	0.81
chr18	14383227	14384011	CpG: 75	784	75	548	19.1	69.9	0.78
chr18	14420638	14421567	CpG: 83	929	83	664	17.9	71.5	0.71
chr18	14440103	14440984	CpG: 86	881	86	591	19.5	67.1	0.87
chr18	14448082	14449045	CpG: 70	963	70	632	14.5	65.6	0.68
chr18	14464587	14465008	CpG: 30	421	30	286	14.3	67.9	0.66
chr18	14476798	14477485	CpG: 51	687	51	461	14.8	67.1	0.66
chr18	14737516	14738231	CpG: 59	715	59	496	16.5	69.4	0.69
chr18	14987380	14990542	CpG: 288	3162	288	2156	18.2	68.2	0.79
chr18	15155109	15155342	CpG: 29	233	29	159	24.9	68.2	1.12
chr18	15187650	15188309	CpG: 78	659	78	460	23.7	69.8	0.98
chr18	15320548	15321174	CpG: 47	626	47	434	15	69.3	0.62
chr18	16944938	16946057	CpG: 118	1119	118	794	21.1	71	0.85
chr18	17075381	17077347	CpG: 195	1966	195	1335	19.8	67.9	0.87
chr18	17434047	17435024	CpG: 107	977	107	672	21.9	68.8	0.93
chr18	17446141	17446592	CpG: 49	451	49	310	21.7	68.7	0.92
chr18	17538163	17539050	CpG: 99	887	99	628	22.3	70.8	0.89
chr18	17574587	17575937	CpG: 150	1350	150	954	22.2	70.7	0.89
chr18	17730850	17731101	CpG: 20	251	20	156	15.9	62.2	0.83
chr18	17998934	18006361	CpG: 569	7427	569	4352	15.3	58.6	0.89
chr18	18010792	18011078	CpG: 35	286	35	212	24.5	74.1	0.89
chr18	18034617	18034897	CpG: 27	280	27	184	19.3	65.7	0.89
chr18	18182414	18183327	CpG: 89	913	89	572	19.5	62.7	1
chr18	18393482	18394244	CpG: 57	762	57	467	15	61.3	0.8
chr18	18767117	18767855	CpG: 74	738	74	450	20.1	61	1.08
chr18	18968966	18971069	CpG: 215	2103	215	1306	20.4	62.1	1.07
chr18	19271669	19272009	CpG: 31	340	31	206	18.2	60.6	1.04
chr18	19287069	19287655	CpG: 53	586	53	395	18.1	67.4	0.81
chr18	19337159	19338151	CpG: 109	992	109	632	22	63.7	1.09
chr18	19420156	19421064	CpG: 94	908	94	621	20.7	68.4	0.89
chr18	19453429	19453796	CpG: 41	367	41	249	22.3	67.8	0.97
chr18	19496364	19496803	CpG: 42	439	42	276	19.1	62.9	0.98
chr18	19523267	19524347	CpG: 123	1080	123	795	22.8	73.6	0.84
chr18	19848011	19849462	CpG: 121	1451	121	862	16.7	59.4	0.95
chr18	19972860	19973548	CpG: 58	688	58	441	16.9	64.1	0.83
chr18	20105397	20106167	CpG: 86	770	86	554	22.3	71.9	0.87
chr18	20231273	20232108	CpG: 89	835	89	537	21.3	64.3	1.04
chr18	20260308	20261005	CpG: 75	697	75	500	21.5	71.7	0.84
chr18	21184016	21184902	CpG: 66	886	66	484	14.9	54.6	1.02
chr18	21923969	21925273	CpG: 121	1304	121	838	18.6	64.3	0.9
chr18	21967726	21967951	CpG: 25	225	25	152	22.2	67.6	1
chr18	22060281	22061091	CpG: 105	810	105	598	25.9	73.8	0.95
chr18	22380778	22385136	CpG: 360	4358	360	2671	16.5	61.3	0.88
chr18	22489587	22491259	CpG: 136	1672	136	990	16.3	59.2	0.93
chr18	22697198	22697456	CpG: 29	258	29	194	22.5	75.2	0.8
chr18	23018949	23019505	CpG: 52	556	52	356	18.7	64	0.94
chr18	24009412	24012173	CpG: 223	2761	223	1626	16.2	58.9	0.93
chr18	26875487	26877115	CpG: 130	1628	130	1024	16	62.9	0.83
chr18	26935318	26936453	CpG: 93	1135	93	712	16.4	62.7	0.84
chr18	27331550	27332524	CpG: 80	974	80	573	16.4	58.8	0.95
chr18	27518701	27519502	CpG: 103	801	103	519	25.7	64.8	1.23
chr18	27557958	27558252	CpG: 26	294	26	191	17.7	65	0.87
chr18	27776399	27777575	CpG: 94	1176	94	703	16	59.8	0.89
chr18	27852564	27853458	CpG: 78	894	78	597	17.4	66.8	0.79
chr18	27925755	27927312	CpG: 163	1557	163	1037	20.9	66.6	0.94
chr18	28304113	28305343	CpG: 110	1230	110	722	17.9	58.7	1.06
chr18	28603688	28606300	CpG: 172	2612	172	1575	13.2	60.3	0.72
chr18	29274508	29274845	CpG: 41	337	41	218	24.3	64.7	1.18
chr18	29993045	29993520	CpG: 45	475	45	334	18.9	70.3	0.77
chr18	30056356	30057790	CpG: 116	1434	116	901	16.2	62.8	0.82
chr18	30058478	30058873	CpG: 43	395	43	271	21.8	68.6	0.93
chr18	30327442	30328290	CpG: 89	848	89	543	21	64	1.04
chr18	30810652	30811881	CpG: 94	1229	94	788	15.3	64.1	0.75
chr18	30875213	30875687	CpG: 46	474	46	315	19.4	66.5	0.89
chr18	31074783	31075201	CpG: 42	418	42	294	20.1	70.3	0.82
chr18	31101282	31102128	CpG: 78	846	78	523	18.4	61.8	0.99
chr18	31124173	31124510	CpG: 32	337	32	217	19	64.4	0.92
chr18	31177913	31178583	CpG: 58	670	58	427	17.3	63.7	0.87
chr18	31210762	31211404	CpG: 61	642	61	435	19	67.8	0.84
chr18	31331543	31332061	CpG: 53	518	53	332	20.5	64.1	1
chr18	31414889	31416262	CpG: 156	1373	156	838	22.7	61	1.23
chr18	31783926	31784514	CpG: 53	588	53	397	18	67.5	0.8
chr18	31806149	31806950	CpG: 75	801	75	527	18.7	65.8	0.87
chr18	31901063	31901663	CpG: 65	600	65	415	21.7	69.2	0.91
chr18	31962917	31964234	CpG: 126	1317	126	893	19.1	67.8	0.83
chr18	32020389	32022143	CpG: 141	1754	141	1156	16.1	65.9	0.74
chr18	32130725	32132485	CpG: 150	1760	150	1096	17	62.3	0.88
chr18	32579622	32579840	CpG: 17	218	17	154	15.6	70.6	1.02
chr18	32594582	32594848	CpG: 27	266	27	184	20.3	69.2	0.85
chr18	32662556	32663287	CpG: 81	731	81	499	22.2	68.3	0.95
chr18	33077796	33078015	CpG: 28	219	28	142	25.6	64.8	1.24
chr18	33087552	33088604	CpG: 86	1052	86	600	16.3	57	1.01
chr18	33108245	33109161	CpG: 80	916	80	559	17.5	61	0.94
chr18	33170710	33170913	CpG: 16	203	16	130	15.8	64	0.77
chr18	33227987	33228462	CpG: 43	475	43	287	18.1	60.4	0.99
chr18	33319037	33319546	CpG: 57	509	57	311	22.4	61.1	1.21
chr18	33358531	33358940	CpG: 53	409	53	295	25.9	72.1	1
chr18	33398905	33401626	CpG: 196	2721	196	1442	14.4	53	1.03
chr18	35675458	35675827	CpG: 34	369	34	248	18.4	67.2	0.82
chr18	40512981	40514793	CpG: 155	1812	155	1009	17.1	55.7	1.1
chr18	40578452	40578964	CpG: 40	512	40	311	15.6	60.7	0.85
chr18	40897703	40897935	CpG: 19	232	19	154	16.4	66.4	0.74
chr18	41609316	41609696	CpG: 37	380	37	245	19.5	64.5	0.94
chr18	41671386	41673101	CpG: 151	1715	151	1055	17.6	61.5	0.94
chr18	41801174	41801700	CpG: 47	526	47	333	17.9	63.3	0.91
chr18	41862138	41862508	CpG: 48	370	48	247	25.9	66.8	1.18
chr18	41905794	41906453	CpG: 80	659	80	483	24.3	73.3	0.91
chr18	41931954	41932350	CpG: 39	396	39	274	19.7	69.2	0.85
chr18	41938111	41938845	CpG: 57	734	57	453	15.5	61.7	0.82
chr18	42007301	42009102	CpG: 175	1801	175	1214	19.4	67.4	0.86
chr18	42167343	42168475	CpG: 103	1132	103	664	18.2	58.7	1.06
chr18	42394360	42394573	CpG: 20	213	20	152	18.8	71.4	0.78
chr18	42490837	42491054	CpG: 17	217	17	140	15.7	64.5	0.8
chr18	42513903	42514449	CpG: 47	546	47	351	17.2	64.3	0.85
chr18	42590181	42591108	CpG: 94	927	94	619	20.3	66.8	0.91
chr18	42591508	42592098	CpG: 47	590	47	368	15.9	62.4	0.84
chr18	42750908	42751830	CpG: 93	922	93	516	20.2	56	1.3
chr18	42780864	42781135	CpG: 23	271	23	154	17	56.8	1.11
chr18	42797035	42798827	CpG: 149	1792	149	1183	16.6	66	0.76
chr18	42802962	42804754	CpG: 149	1792	149	1183	16.6	66	0.76
chr18	42808877	42810669	CpG: 148	1792	148	1183	16.5	66	0.76
chr18	42815023	42815820	CpG: 62	797	62	521	15.6	65.4	0.73
chr18	42930468	42931055	CpG: 63	587	63	400	21.5	68.1	0.94
chr18	42956569	42956838	CpG: 27	269	27	178	20.1	66.2	0.92
chr18	43026990	43029575	CpG: 229	2585	229	1466	17.7	56.7	1.11
chr18	43031630	43032082	CpG: 45	452	45	300	19.9	66.4	0.91
chr18	43041404	43041836	CpG: 43	432	43	286	19.9	66.2	0.96
chr18	43043740	43044676	CpG: 74	936	74	622	15.8	66.5	0.72
chr18	43529403	43529810	CpG: 42	407	42	248	20.6	60.9	1.14
chr18	43710482	43712022	CpG: 146	1540	146	873	19	56.7	1.18
chr18	43788579	43789016	CpG: 41	437	41	241	18.8	55.1	1.28
