#name	name2
NM_001024320	Hyal6
NM_053967	Spam1
NM_001024321	Hyal5
NM_001109480	Tmem229a
NM_057201	Gpr37
NM_001024322	Pot1
NR_032747	Mir592
NM_001004232	Fscn3
NM_024149	Arf5
NM_031799	Pax4
NM_001037336	Lrrc4
NM_145790	Lipogenin
NM_013076	Lep
NR_031875	Mir129-1
NM_001109226	Prrt4
NM_001108619	Impdh1
NM_001107850	Rbm28
NM_001024324	Fam71f1
NM_001024323	Fam71f2
NM_031015	Opn1sw
NM_053884	Atp6v1f
NM_001191862	Flnc
NM_001106586	Irf5
NM_001109227	Tspan33
NM_012807	Smo
NR_037330	Mir3553
NR_037314	Mir182
NR_031901	Mir183
NR_031854	Mir96
NM_022857	N5
NM_001127293	Zc3hc1
NM_001017456	Klhdc10
NM_001013083	Cpa2
NM_001109346	Cpa4
NM_001109228	Ssmem1
NM_001025770	Cep41
NM_016998	Cpa1
NM_001107851	Tsga13
NM_001135094	Klf14
NR_037336	Mir3556a
NR_037383	Mir3587
NR_031837	Mir29b1
NR_031836	Mir29a
NM_138848	Podxl
NM_001106589	Lrguk
NM_001106590	Slc35b4
NM_173136	Akr1b8
NM_012498	Akr1b1
NM_001013084	Akr1b10
NM_053781	Akr1b7
NM_001127298	Wdr91
NM_001024325	LOC500077
NM_001108621	Fam180a
NM_001195504	LOC689574
NM_001195503	LOC689574
NM_001012621	Slc13a4
NR_032737	Mir490
NM_031016	Chrm2
NM_031016	Chrm2
NM_138884	Akr1d1
NM_173045	Zc3hav1
NM_001107853	Luc7l2
NM_001037795	Fmc1
NM_001044233	Clec2l
NM_001004233	Mkrn1
NM_001024326	Rab19
NM_001107855	Adck2
NM_001108624	Ndufb2
NM_001047863	Mrps33
NM_001044701	RGD1563986
NM_001024686	Tas2r108
NM_001108625	Prss37
NM_001025149	Tas2r137
NM_183328	Ssbp1
NM_001024685	Tas2r138
NM_001109377	Clec5a
NM_001000854	Olr799
NM_001109229	Moxd2
NM_001009174	Prss58
NM_001107856	LOC312273
NM_173301	LOC286960
NM_173127	Prss3
NM_001108626	Try4
NM_001004097	Try10
NM_012635	Prss1
NM_012729	Prss2
NM_001107857	Ephb6
NM_053787	Trpv5
NM_001191611	Kel
NM_001109392	LOC680112
NM_133291	Sval2
NM_133292	Sval1
NM_022708	Pip
NM_001080905	Tas2r139
NM_001025150	Tas2r144
NM_022522	Casp2
NM_001025046	Fam131b
NM_181371	Gstk1
NM_013147	Clcn1
NM_001107858	Epha1
NM_001001004	Olr801
NM_139335	Tas2r126
NM_001025061	Tas2r143
NM_001025062	Tas2r135
NM_001000977	Olr802
NM_001000853	Olr803
NM_001000852	Olr804
NM_001009534	Fam115e
NM_001000976	Olr806
NM_001000851	Olr807
NM_001000975	Olr810
NM_001000850	Olr808
NM_001000849	Olr809
NM_001000848	Olr811
NM_001109347	Olr437
NM_001000847	Olr812
NM_001000846	Olr813
NM_001000845	Olr816
NM_001000974	Olr820
NM_001000844	Olr818
NM_001000843	Olr819
NM_001000842	Olr821
NM_001192013	Nobox
NM_001276477	Rps27l
NM_001108627	Cul1
NM_001109230	Zfp398
NM_001127594	Zfp786
NM_053849	Pdia4
NM_001014056	Zfp956
NM_001100852	Zfp746
NM_001024327	Zfp467
NM_001109231	Lrrc61
NM_001013427	Rarres2
NM_001002253	Atp6v0e2
NM_001107859	Zfp775
NM_001011968	Gimap6
NM_001033923	Gimap8
NM_001008398	Gimap9
NM_001005893	Repin1
NR_027235	RGD1559747
NM_173153	Gimap4
NM_001039008	Tmem176a
NM_001034849	Gimap1
NM_001024328	Gimap7
NM_001033913	Gimap5
NM_145680	Gimap5
NM_001270594	Tmem176b
NM_001270593	Tmem176b
NM_001270592	Tmem176b
NM_001270591	Tmem176b
NM_001270590	Tmem176b
NM_001270589	Tmem176b
NM_134390	Tmem176b
NM_022935	Aoc1
NM_199233	Doxl1
NM_199095	Svs1
NM_199291	Doxl2
NM_133298	Gpnmb
NM_001106593	Malsu1
NM_001126296	Tra2a
NM_001025771	Fam221a
NM_001106931	RGD1564712
NM_012614	Npy
NM_001191749	Dfna5
NM_012839	Cycs
NM_023952	Npvf
NM_001024329	LOC500124
NM_001104613	Hnrnpa2b1
NM_001008313	Cbx3
NM_013075	Hoxa1
NM_012581	Hoxa2
NM_001271355	Hoxa13
NM_001191087	Hoxa6
NM_001109233	Hoxa9
NM_001109234	RGD1564419
NM_001129878	Hoxa11
NR_031946	Mir196b
NM_001191972	Evx1
NM_001047977	LOC685406
NM_001047976	LOC685391
NM_001004199	Tax1bp1
NM_001034010	Tril
NM_032084	Chn2
NM_001013210	Fkbp14
NM_001109235	Plekha8
NM_001108629	Ggct
NM_001109236	Nod1
NM_001108629	Ggct
NM_022714	Crhr2
NM_001109022	Inmt
NM_012778	Aqp1
NM_001270581	Adcyap1r1
NM_133511	Adcyap1r1
NM_001270582	Adcyap1r1
NM_001270580	Adcyap1r1
NM_001270579	Adcyap1r1
NM_001270583	Adcyap1r1
NM_001109237	Neurod6
NM_153467	Ppp1r17
NM_001107289	Lsm5
NM_001107861	Kbtbd2
NM_001107862	Nt5c3a
NM_001008945	Vom1r66
NM_001008912	Vom1r67
NM_001008906	Vom1r68
NM_001009519	Vom1r70
NM_001009531	Vom1r69
NM_001009521	Vom1r72
NM_001009523	Vom1r71
NM_001008922	Vom1r73
NM_001008911	Vom1r74
NM_001009520	Vom1r76
NM_001008926	Vom1r77
NM_001008924	Vom1r78
NM_001008972	Vom1r75
NM_001009518	Vom1r80
NM_001008970	Vom1r81
NM_001009508	Vom1r79
NM_001009515	Vom1r82
NM_001009528	Vom1r84
NM_001008956	Vom1r83
NM_001009529	Vom1r87
NM_001009527	Vom1r86
NM_001009530	Vom1r85
NM_001009513	Vom1r88
NM_001024370	Pigy
NM_001014187	Lancl2
NM_001107863	Ppm1k
NR_073161	LOC500148
NM_001044293	Nap1l5
NM_001108631	Herc3
NM_001100862	Fam13a
NM_001107864	Smarcad1
NM_001109239	RGD1560028
NM_182670	RSA-14-44
NR_073158	Lin28c
NM_001109269	Lin28a
NM_001106594	Mad2l1
NM_001008928	Vom1r89
NM_024127	Gadd45a
NM_145086	Serbp1
NM_001009540	Tacstd2
NM_001109349	Foxi3
NM_001109240	Tex37
NM_012556	Fabp1
NM_031538	Cd8a
NM_031539	Cd8b
NM_001009413	Krcc1
NM_053438	Rnf103
NM_175764	Kdm3a
NM_001106596	Mrpl35
NM_001134718	Ptcd3
NM_138842	Sftpb
NM_031827	Vamp8
NM_031756	Ggcx
NM_053555	Vamp5
NM_001007647	Rnf181
NM_139107	Tmem150a
NM_134351	Mat2a
NM_001013086	Capg
NM_001107865	Tcf7l1
NM_001128192	Kcmf1
NM_001107865	Tcf7l1
NM_138840	Tgoln2
NM_145084	Retsat
NM_021261	Tmsb10
NM_053752	Suclg1
NM_001109242	RGD1562515
NM_001106598	Ctnna2
NM_001109374	LRRTM1
NM_012641	Reg1a
NM_001145846	Reg3a
NM_053289	Reg3b
NM_172077	Reg3a
NM_173097	Reg3g
NM_001029898	Mrpl19
NM_001134554	Gcfc2
NR_102358	LOC100911370
NM_001109243	Eva1a
NM_001108634	Pole4
NM_012735	Hk2
NM_019272	Sema4f
NM_001079899	Aup1
NM_001172125	Tlx2
NM_001109244	Lbx2
NM_001109407	Dqx1
NM_001106599	Htra2
NM_001107866	Loxl3
NM_001025416	Dok1
NM_001007000	Pcgf1
NM_001108635	Mrpl53
NM_001048233	Ino80b
NM_001106600	Wbp1
NM_001024330	LOC500227
NM_031749	Gcs1
NM_024130	Dctn1
NM_001109245	Wdr54
NM_184046	Rtkn
NM_001033891	Mob1a
NM_001109398	Mthfd2
NM_138531	Stambp
NM_012893	Actg2
NM_001107867	Atp6v1b1
NM_053753	Clec4f
NM_022637	Vax2
NM_001037768	Nagk
NM_001107868	Zfp638
NM_019181	Spr
NM_001107871	Fbxo41
NM_001106603	Cct7
NM_001192014	Noto
NM_001107870	Smyd5
NM_019137	Egr4
NM_022635	Nat8
NM_001173449	Cml2
NM_080884	Cml5
NM_001025650	Dusp11
NM_133558	Nat8b
NM_001013926	Tprkb
NM_001109880	Add2
NM_012491	Add2
NM_012671	Tgfa
NM_001135085	Snrpg
NM_001106605	Fam136a
NM_145085	Pcyox1
NM_001107872	RGD1306746
NM_001012096	Tia1
NM_001108636	Snrnp27
NM_001100749	Mxd1
NM_001010956	Gmcl1
NM_024155	Anxa4
NM_001106606	Nfu1
NM_198972	Gkn1
NM_001039686	Gkn2
NM_001031824	Bmp10
NM_138977	Prokr1
NM_001173382	Aplf
NM_001163921	Efcc1
NM_001024331	Rab43
NM_001031825	Gp9
NM_001014188	Isy1
NM_001025047	Hmces
NM_022598	Cnbp
NM_001031822	Copg1
NM_033442	Gata2
NM_023950	Rab7a
NM_001109248	Dnajb8
NM_147177	Ruvbl1
NM_199256	Sec61a1
NM_138502	Mgll
NM_001005902	Abtb1
NM_001107873	Mcm2
NM_053534	Tpra1
NM_153729	Vom1r90
NM_001008968	Vom1r92
NM_001008971	Vom1r93
NM_001008915	Vom1r94
NM_001008950	Vom1r95
NM_001008948	Vom1r98
NM_001166760	Vom1r99
NM_173297	Vom1r97
NM_001008927	Vom1r96
NM_173112	Vom1r101
NM_173298	Vom1r102
NM_173296	Vom1r100
NM_001166761	Vom1r104
NM_001167553	Vom1r103
NM_001109489	LOC685964
NM_001191974	Chst13
NM_053536	Klf15
NM_001008898	V1ra14
NM_053322	Nup210
NM_001106610	Hdac11
NM_001013431	Chchd4
NM_001007745	Tmem43
NM_001106611	Lsm3
NM_017206	Slc6a6
NM_001134623	RGD1560289
NM_017323	Nr2c2
NM_013046	Trh
NM_001107875	Zfyve20
NM_001134996	LOC687056
NM_001109250	Kbtbd8
NM_023972	Arl6ip5
NM_053671	Tmf1
NM_057205	Uba3
NM_001047956	LOC500270
NM_001037541	Prok2
NM_023099	Gpr27
NM_138852	Prok2
NM_001106613	Ppp4r2
NM_001024261	Trnt1
NM_001015003	Crbn
NM_001037363	Lrrn1
NM_001025048	Setmar
NM_053328	Bhlhe40
NM_019155	Cav3
NM_012871	Oxtr
NM_001170547	Thumpd3
NM_001170546	Thumpd3
NM_001170548	Thumpd3
NM_001106614	Setd5
NM_181387	Lhfpl4
NM_030870	Ogg1
NM_001106615	Arpc4
NM_134468	Camk1
NM_001191572	Brpf1
NM_001044272	Jagn1
NM_001025734	Tada3
NM_001024982	Cpne9
NM_001244798	Cidec
NM_001244797	Cidec
NM_001170565	Il17rc
NM_001024333	Cidec
NM_001008355	Emc3
NM_001044272	Jagn1
NM_001024783	Creld1
NM_001108641	Rpusd3
NM_001004091	Il17re
NM_001195476	Brk1
NM_001109251	Fancd2os
NM_052801	Vhl
NM_001001719	Fancd2
NM_021669	Ghrl
NM_001006978	Sec13
NM_001109252	Tatdn2
NM_024371	Slc6a1
NM_017018	Hrh1
NM_001015004	Vgll4
NM_001108642	Tamm41
NM_001109393	Timp4
NM_013124	Pparg
NM_001014057	Tsen2
NM_012639	Raf1
NM_001008314	Mkrn2
NM_001191573	Tmem40
NM_013226	Rpl32
NM_001107881	Plxnd1
NM_001109351	H1foo
NM_033441	Rho
NM_199207	Fam21c
NM_001000992	Olr823
NM_012822	Alox5
NM_001000905	Olr824
NM_001000904	Olr825
NM_001000903	Olr826
NM_001000902	Olr827
NM_001000991	Olr828
NM_001000899	Olr831
NM_001000898	Olr832
NM_001000901	Olr829
NM_001000900	Olr830
NM_001108643	Tmem72
NM_001012745	Zfp422
NM_001024334	LOC500300
NM_001024275	Rassf4
NM_022177	Cxcl12
NM_001033882	Cxcl12
NM_001033883	Cxcl12
NM_001134908	Zfp637
NM_022397	Hnrnpf
NM_001037285	Hnrnpf
NM_001037287	Hnrnpf
NM_001037286	Hnrnpf
NM_022388	Fxyd4
NM_012643	Ret
NM_001110099	Ret
NM_001100751	Bms1
NM_001127635	Zfp9
NM_001037979	Adipor2
NM_001109430	Lrtm2
NM_001100489	Wnt5b
NM_001271276	Fbxl14
NM_001106617	Rad52
NM_001191752	Ccdc77
NM_001107883	Il17ra
NM_001044280	Slc25a18
NM_198745	Atp6v1e1
NM_022684	Bid
NM_133623	Slc6a13
NM_017335	Slc6a12
NM_001014058	Usp18
NM_012488	A2m
NM_001002826	Mug2
NM_031649	Klrg1
NM_001107886	Phc1
NM_001108644	Mfap5
NM_001109671	Gdf3
NM_012907	Apobec1
NM_001100779	aicda
NM_001047864	Dppa3
NM_001100781	Nanog
NM_017102	Slc2a3
NM_001109352	Foxj2
NM_001029919	Necap1
NM_032060	C3ar1
NM_001005890	Clec4a1
NM_001005891	Clec4a3
NM_001005896	Clec4b2
NM_001005899	Clec4a
NR_002706	Clec6a-ps1
NM_001005897	Clec4e
NM_001130988	Slbp
NM_001003707	Clec4d
NM_001099514	Vom2r48
NM_001099507	Vom2r50
NM_001099503	Vom2r52
NM_001107887	Cd163
NM_001108645	RGD1307916
NM_001170584	Pex5
NM_134376	Clstn3
NM_001134555	C1r
NM_138900	C1s
NM_001013165	Lrrc23
NM_001009660	Spsb2
NM_001013035	Phb2
NM_001107888	Emg1
NM_053908	Ptpn6
NM_022922	Tpi1
NM_017228	Atn1
NR_031915	Mir200c
NM_001198725	Grcc10
NR_031887	Mir141
NM_001106619	Usp5
NM_139325	Eno2
NR_037367	Mir3575
NM_012705	Cd4
NM_001106620	Leprel2
NM_021858	Gnb3
NM_001108646	Gpr162
NM_001107889	Mlf2
NM_031975	Ptms
NM_212513	Lag3
NM_001034831	Zfp384
NM_001034830	Zfp384
NM_001079887	Ing4
NM_001014059	Pianp
NM_001025049	Acrbp
NM_133429	Zfp384
NM_017008	Gapdh
NM_001108647	Iffo1
NM_001191785	Nop2
NM_013090	Vamp1
NM_001106621	Mrpl51
NM_001040008	Tuba3a
NM_031548	Scnn1a
NM_001024335	Cd27
NM_001008315	Ltbr
NM_013091	Tnfrsf1a
NM_053018	Cd9
NM_031073	Ntf3
NM_001270870	Ntf3
NM_001270869	Ntf3
NM_001270868	Ntf3
NM_012972	Kcna5
NM_173095	Kcna1
NM_023954	Kcna6
NM_001005557	Akap3
NM_001100752	Ndufa9
NM_001106623	RGD1311164
NM_131908	Fgf6
NM_022267	Ccnd2
NM_130754	Fgf23
NM_001025064	LOC502894
NM_001271385	Prmt8
NM_001107890	Tspan9
NM_001002834	Senp18
NM_001002833	Senp17
NM_031633	Foxm1
NR_027367	MGC94282
NR_027366	MGC94282
NM_001108648	Itfg2
NM_001191863	Fkbp4
NM_001010964	Klrb1a
NM_001135687	RGD2301395
NM_001024337	LOC500331
NM_001040189	Nkr-p1c
NM_173292	Klrb1b
NM_001142304	LOC689770
NM_001101019	LOC689757
NM_001085402	Clec2d2
NM_001085404	Clec2dl1
NM_130402	Clec2d
NM_001085403	Klrb1c
NM_001085405	Klrb1
NM_001177689	Clec2e
NM_001048075	Clec2g
NM_001194985	RGD1564770
NM_134327	Cd69
NM_001109354	Clec9a
NM_001134716	Clec12a
NM_001109353	Clec12b
NM_001191978	Clec1b
NM_001109253	Clec1a
NM_001044294	Gabarapl1
NM_133306	Olr1
NM_001109560	Tmem52b
NM_001029908	Klrc3
NM_019261	Klrc2
NM_133512	Klrk1
NM_181372	Klre1
NM_012745	Klrd1
NM_001012649	Klri1
NM_001012648	Klri2
NM_139187	Klrh1
NM_001009919	Ly49si3
NM_001172088	Klra17
NM_001009497	Ly49si1
NM_001009498	Ly49si2
NM_001009919	Ly49si3
NM_001111310	LOC497796
NM_001012749	Ly49s5
NM_001009501	Ly49i5
NM_001009487	Ly49s4
NM_001009488	Ly49s6
NM_001009499	Ly49i3
NM_152848	Ly49i2
NM_001009718	Klra2
NM_001009500	Ly49i7
NM_198746	Klra5
NM_001009486	Klra1
NM_001191105	Magohb
NM_023995	Tas2r107
NM_001166680	Tas2r106
NM_023999	Tas2r105
NM_023996	Tas2r114
NM_001166681	Tas2r104
NM_172065	Prpmp5
NM_172064	Prpg1
NM_001013211	Prp2
NM_139184	Prr21
NM_001024983	RGD1559532
NM_001013211	Prp2
NM_012632	Prp15
NM_001080937	Tas2r120
NM_001108649	RGD1306750
NM_001080938	Tas2r124
NM_001166683	Tas2r129
NM_023997	Tas2r121
NM_001109596	Tas2r125
NM_001166679	Tas2r116
NM_001166690	Tas2r103
NM_001166677	Tas2r110
NM_001166689	Tas2r113
NM_173336	Tas2r123
NM_001085397	Tas2r140
NM_052802	Kap
NM_001166682	Tas2r117
NM_023998	Tas2r13
NM_001080939	Tas2r109
NM_001166678	Tas2r136
NM_001109603	Mansc1
NM_001106624	Dusp16
NM_080579	Gpr19
NM_001015027	Crebl2
NM_001015005	Ddx47
NM_031762	Cdkn1b
NM_001003403	Apold1
NM_001108651	Hebp1
NM_001079890	Gprc5a
NM_001109254	Gprc5d
NM_001013166	Gsg1
NM_001108652	RGD1306151
NM_012843	Emp1
NM_001105756	Pbp2
NM_001013927	Plbd1
NM_013170	Gucy2c
NM_013170	Gucy2c
NM_001009661	Wbp11
NM_001173509	Art4
NM_001109610	H2afj
NM_012862	Mgp
NM_001037797	LOC500354
NM_001009600	Arhgdib
NM_001106625	Erp27
NM_053688	Pde6h
NM_001011969	Strap
NM_134349	Mgst1
NM_001109355	Igbp1b
NM_001191979	Rergl
NM_001012234	Plcz1
NM_017164	Capza3
NM_053441	Slco1c1
NM_031650	Slco1b2
NM_001270587	Slco1b2
NM_001270586	Slco1b2
NM_017111	Slco1a1
NM_001004234	Pyroxd1
NM_012586	Iapp
NM_001012098	Recql
NM_012595	Ldhb
NM_001083933	LOC691138
NM_013089	Gys2
NM_017099	Kcnj8
NM_001009419	Cmas
NM_001134581	C2cd5
NM_001107894	Etnk1
NM_017253	Bcat1
NM_031515	Kras
NM_001191980	Ifltd1
NM_001024336	Tuba3b
NM_001191753	Rassf8
NM_001109255	Sspn
NM_001109608	Asun
NM_001011970	Tm7sf3
NM_001107895	Med21
NM_001083336	Stk38l
NM_001106628	Mrps35
NM_001044299	LOC690784
NM_001109256	Rep15
NM_001109257	Klhl42
NM_012636	Pthlh
NM_001024984	Ergic2
NM_001109612	Rps4y2
NM_001008333	Amn1
NM_198772	Mettl20
NM_001107900	Cpa6
NM_001106670	C8a
NM_001106663	Kdm4c
NM_053885	Rere
NM_012617	Oprd1
NM_001100538	Pabpc4
NM_031822	Ncoa2
NM_054000	Kcnb2
NM_001007149	Stau2
NM_001013929	Atp6v1h
NM_001009662	Car8
NM_080776	Mmp16
NM_001024900	Tmem55a
NM_001171802	Triqk
NM_001108657	Runx1t1
NM_053465	Fut9
NM_001271065	Faxc
NM_001106641	Rragd
NM_001108658	Topors
NM_001042579	Unc13b
NM_001108662	Melk
NM_001107932	Invs
NM_001013090	Trmt10b
NM_022862	Unc13b
NM_201271	Lppr1
NM_001014191	Tmem38b
NM_019340	Rgs3
NM_001271363	Astn2
NM_053936	Lpar1
NM_031346	Ptbp3
NM_001025022	Lurap1l
NM_001039009	Zdhhc21
NM_001107946	Hook1
NM_012988	Nfia
NM_001191758	Cachd1
NM_001107952	Zfyve9
NM_130406	Faf1
NM_133609	Eif2b3
NM_001100669	Smap2
NM_031697	St3gal3
NM_024132	Faah
NM_001271193	Ago3
NM_130405	Khdrbs1
NM_001134956	Ahdc1
NM_012890	Slc30a2
NM_001107986	Srrm1
NM_001083122	Slc30a2
NM_012852	Htr1d
NM_001108006	Vps13d
NM_053464	Srm
NM_001007092	Clstn1
NM_001108696	Tp73
NM_001195559	Camta1
NM_175754	Agrn
NM_022593	Tceb1
NM_001024279	Ly96
NM_001106630	Jph1
NM_001270563	Tceb1
NM_001270562	Tceb1
NM_001270561	Tceb1
NM_207608	Trpa1
NM_001007701	Tram1
NM_001107898	Slco5a1
NM_134378	Sulf1
NM_001109259	RGD1564053
NM_001107899	Prex2
NM_001191864	Cspp1
NM_001127569	Ppp1r42
NM_001277056	Arfgef1
NM_001191981	Sntg1
NM_153310	St18
NM_001127495	Rgs20
NM_001106633	Mrpl15
NM_001011971	Xkr4
NM_001111098	Lyn
NM_001109356	Sdr16c6
NM_030857	Lyn
NM_001008772	Impad1
NM_001108654	Tox
NM_031718	Rab2a
NM_001108969	Clvs1
NM_001108656	Ccne2
NM_001276441	Ndufaf6
NM_053977	Cdh17
NM_001107915	RGD1559904
NM_001106637	Gem
NM_001107916	Tmem67
NM_001134624	Lrrc69
NM_001106638	Slc26a7
NM_022302	Necab1
NM_001271238	Cngb3
NM_001109540	Nkain3
NM_001107918	Usp45
NM_001107919	Fbxl4
NM_001135780	Mms22l
NM_134331	Epha7
NM_001135754	RGD1562865
NM_001134969	Ankrd6
NM_001107923	Rngtt
NM_173322	Pnrc1
NM_001106643	Rars2
NM_001108970	Mob3b
NM_001008879	Zfp292
NM_001107926	Lingo2
NM_017321	Aco1
NM_001127573	LOC689226
NM_148889	Aptx
NM_001109616	Fam219a
NM_001039025	Tln1
NM_001109261	Pax5
NM_001106658	Zcchc7
NM_001025276	RGD1305807
NM_138871	Tdrd7
NM_013044	Tmod1
NM_031802	Gabbr2
NM_131911	Anp32b
NM_001100535	Col15a1
NM_001100710	Alg2
NM_001008317	Erp44
NM_031628	Nr4a3
NM_001106653	Tex10
NM_023020	Tmeff1
NM_001198583	Grin3a
NM_138546	Grin3a
NM_001108666	Smc2
NM_053492	Slc44a1
NM_001033852	Slc44a1
NM_001108667	Fktn
NM_178095	Abca1
NM_001025275	Rad23b
NM_001127565	Epb41l4b
NM_031061	Musk
NM_001025021	Dnajc25
NM_001000582	Olr854
NM_001106651	Snx30
NM_001108668	Akna
NM_198747	Col27a1
NM_001107939	Pappa
NM_080482	Brinp1
NM_001107940	Megf9
NM_173134	Cdk5rap2
NM_001106662	Frmd3
NM_019196	Mpdz
NR_110678	LOC100910558
NR_110679	LOC100910558
NR_110680	LOC100910558
NM_031566	Nfib
NM_001191757	Frem1
NM_001106665	Ttc39b
NM_001106666	Bnc2
NM_053935	Sh3gl2
NM_017160	Rps6
NM_031743	Slc24a2
NM_053718	Mllt3
NM_001047867	Mtap
NM_173309	Elavl2
NM_001034154	Caap1
NM_001105737	Tek
NM_001007001	Ift74
NM_001013932	Fggy
NM_001134625	RGD1560146
NM_001191574	Dock7
NM_001108671	Ror1
NM_012596	Lepr
NM_001191867	Raver2
NM_001107949	Dnajc6
NM_053466	Jak1
NM_017031	Pde4b
NM_001106668	Slc35d1
NM_001024786	Wdr78
NM_153621	Dab1
NM_001271206	Usp24
NM_001100965	Mroh7
NM_053358	Ssbp3
NM_199383	Yipf1
NM_177931	Orc1
NM_001108973	Slc1a7
NM_001107953	Zcchc11
NM_001044234	Osbpl9
NM_001271224	Rnf11l1
NM_001009424	Eps15
NM_001100840	Txndc12
NM_001100981	Agbl4
NM_001077651	Elavl4
NM_134392	Spata6
NM_001044770	Cyp4a2
NM_001107959	Atpaf1
NM_001107961	Dmbx1
NM_016999	Cyp4b1
NM_001108005	Mast2
NM_001004236	Tspan1
NM_001106680	Toe1
NM_001107963	Zswim5
NM_134472	Kif2c
NM_001085369	Kif2c
NM_019249	Ptprf
NM_001134873	Ctps1
NM_001108676	Trit1
NM_001135758	Macf1
NM_001025698	Sf3a3
NM_001113784	Meaf6
NM_001108677	Mtf1
NM_001112716	Grik3
NM_181373	Grik3
NM_001109438	Map7d1
NM_183056	Stk40
NM_173138	Dlgap3
NM_001191764	Tfap2e
NM_001276304	Dlgap3
NM_001107982	Zmym4
NM_001108681	Zmym6
NM_001106686	Ago4
NM_001108003	Rnf19b
NM_001106636	Bsdc1
NM_001025696	Yars
NM_001134556	Snrnp40
NM_001108684	Pum1
NM_001107914	Bai2
NM_001031656	Serinc2
NM_001006979	Matn1
NM_001108685	Srsf4
NM_001109268	Gmeb1
NM_001106635	Arid1a
NM_001107910	Eya3
NM_053321	Ptafr
NM_031818	Clic4
NM_001108687	Man1c1
NM_001025699	Tmem57
NM_001025772	Stpg1
NM_017103	Tceb3
NM_175603	Hnrnpr
NM_001127319	Ephb2
NM_001130098	Kdm1a
NM_171994	Cdc42
NM_001106693	Eif4g3
NM_198785	Usp48
NM_019202	Pla2g2c
NM_001039026	Ubr4
NM_001107988	Vwa5b1
NM_001005903	Capzb
NM_001034949	Tmco4
NM_001191984	Pax7
NM_001271454	Igsf21
NM_001271266	Tas1r2
NM_001107990	Crocc
NM_017230	Padi3
NM_001108691	Fbxo42
NM_017226	Padi2
NM_173103	Clcnkb
NM_001014070	Kazn
NM_001191767	Plekhm2
NM_001109273	Tmem51
NM_001014194	Dnajc16
NM_001077648	Prdm2
NM_001109629	LOC691162
NM_019906	Mtor
NM_001135781	RGD1305350
NM_057200	Kif1b
NM_012835	Cort
NM_001271198	Ube4b
NM_172063	Pex14
NM_001127574	Slc25a33
NM_031741	Slc2a5
NM_001106698	H6pd
NM_023978	Per3
NM_001137644	Tnfrsf25
NM_001271226	Chd5
NM_013214	Acot7
NM_001037650	Nphp4
NM_001108695	Thap3
NM_001146061	Acot7
NM_145082	LOC246295
NM_022955	Megf6
NM_001108697	Fam213b
NM_001107999	Acap3
NM_001170533	Ttll10
NM_030987	Gnb1
NM_022507	Prkcz
NM_001024758	Ttll10
NM_001134963	Crispld1
NM_001106917	Pi15
NM_001107897	Gdap1
NM_001109258	Tmem70
NM_134466	Stau2
NM_001007150	Stau2
NM_001100534	Rpl7
NM_181478	Rdh10
NM_001012464	Terf1
NM_001013928	LOC297756
NM_001191754	Msc
NM_001106631	Rbpj
NM_001012229	Xkr9
NM_001024247	Lactb2
NR_106678	Mir378b
NM_001025695	Cops5
NM_001024340	Mcmdc2
NM_001106632	Mybl1
NM_176857	Vcpip1
NM_001109260	RGD1561849
NM_001079699	Rrs1
NM_001025423	Adhfe1
NM_001257345	Pcmtd1
NM_001107901	Rb1cc1
NM_001014784	Npbwr1
NM_017167	Oprk1
NM_013006	Lypla1
NM_001025735	Tcea1
NM_001107902	Sox17
NM_133594	Sumo2
NM_001017380	Cyld
NM_001195676	Rp1
NM_001107904	Tgs1
NM_001107903	Tmem68
NM_020102	Mos
NM_001007603	Rps20
NM_001008316	Plag1
NM_001106634	Sdr16c5
NM_017139	Penk
NM_001024341	Fam110b
NM_001107905	Ubxn2b
NM_012942	Cyp7a1
NM_031986	Sdcbp
NM_181389	Nsmaf
NM_001135894	Wdr25l
NM_001013038	Gdf6
NM_001007746	MGC94199
NM_001108655	Plekhf2
NM_181084	Tp53inp1
NM_001127564	Esrp1
NM_001191755	Rad54b
NM_019372	Pdp1
NM_001271108	Pdp1
NM_001106639	Otud6b
NM_031984	Calb1
NM_057197	Decr1
NM_138873	Nbn
NM_001191865	Ripk2
NM_001107917	Cpne3
NM_001031663	Rmdn1
NM_001024757	Wwp1
NM_001012100	Slc7a13
NM_001011972	Atp6v0d2
NM_013048	Ttpa
NM_012960	Ggh
NM_001100472	Ccnc
NM_019187	Coq3
NM_001025274	Pnisr
NM_172085	Pou3f2
NM_198783	Ndufaf4
NM_001106640	Gpr63
NM_001126279	Ufl1
NM_001013088	Fhl5
NM_080785	Manea
NM_001107920	Map3k7
NM_001107921	Casp8ap2
NM_001173508	Gja10
NM_001126096	Lyrm2
NM_001106642	Ube2j1
NM_017292	Gabrr2
NM_001107922	Pm20d2
NM_001135711	Srsf12
NM_017291	Gabrr1
NM_012784	Cnr1
NM_001191982	Spaca1
NM_001039914	Akirin2
NM_001025282	Orc3
NM_001079701	RGD1310641
NM_001107924	Slc35a1
NM_001106644	Smim8
NM_001201376	Smim8
NM_001201375	Smim8
NM_001201374	Smim8
NM_001201373	Smim8
NM_053918	Cga
NM_001007702	RGD1359108
NM_001107925	Ifnk
NR_032756	Mir876
NR_032297	Mir873
NM_001014062	RGD1306195
NM_001106645	Ddx58
NM_001106646	Ndufb6
NM_001109613	LOC690918
