chrom	chromStart	chromEnd	name	obsExp
chr17	76374443	76375201	CpG: 83	0.86
chr17	76395406	76395617	CpG: 16	0.89
chr17	76421441	76421766	CpG: 22	0.73
chr17	76446646	76446870	CpG: 17	0.74
chr17	76454983	76455273	CpG: 27	0.97
chr17	76472296	76472533	CpG: 25	1.11
chr17	76498807	76499075	CpG: 20	0.8
chr17	76777510	76778390	CpG: 117	1.05
chr17	76798154	76798461	CpG: 29	0.82
chr17	76836060	76837438	CpG: 165	0.95
chr17	76851759	76851973	CpG: 18	0.84
chr17	76897078	76897298	CpG: 24	0.94
chr17	76920684	76921961	CpG: 122	0.93
chr17	76989642	76990039	CpG: 39	0.97
chr17	76993373	76993619	CpG: 18	0.71
chr17	77005746	77006106	CpG: 40	1.33
chr17	77020023	77020868	CpG: 79	0.77
chr17	77043741	77044489	CpG: 53	0.75
chr17	77093291	77093805	CpG: 43	0.68
chr17	77099995	77100203	CpG: 21	1.04
chr17	77127405	77127606	CpG: 15	0.8
chr17	77133927	77134175	CpG: 19	0.83
chr17	77178828	77180229	CpG: 125	1.05
chr17	77194067	77194269	CpG: 16	0.9
chr17	77460245	77460646	CpG: 27	0.75
chr17	77508695	77508978	CpG: 25	0.88
chr17	77609915	77610298	CpG: 32	0.8
chr17	77708869	77709214	CpG: 31	0.91
chr17	77715570	77716061	CpG: 40	0.85
chr17	77721246	77722497	CpG: 120	0.84
chr17	77751378	77751673	CpG: 32	0.89
chr17	77752051	77752772	CpG: 60	0.98
chr17	77758568	77758865	CpG: 24	0.8
chr17	77763364	77767356	CpG: 291	0.73
chr17	77770672	77778468	CpG: 527	0.79
chr17	77783809	77789842	CpG: 427	0.8
chr17	77805866	77809046	CpG: 225	0.74
chr17	77812016	77812276	CpG: 19	0.82
chr17	77812991	77819081	CpG: 479	0.76
chr17	77834063	77834368	CpG: 25	0.74
chr17	77901065	77901333	CpG: 22	0.88
chr17	77903887	77904397	CpG: 53	0.86
chr17	77914639	77914882	CpG: 20	0.7
chr17	77916684	77916916	CpG: 19	0.76
chr17	77917587	77917885	CpG: 24	0.93
chr17	77922721	77922973	CpG: 19	0.67
chr17	77924080	77924423	CpG: 32	0.77
chr17	77951845	77952291	CpG: 32	0.72
chr17	77955491	77955693	CpG: 17	0.81
chr17	77965805	77966296	CpG: 37	0.68
chr17	77983980	77984482	CpG: 40	0.67
chr17	77997723	77997951	CpG: 23	0.84
chr17	78009076	78011084	CpG: 162	1.11
chr17	78032277	78032572	CpG: 22	0.89
chr17	78039291	78039547	CpG: 20	0.66
chr17	78074902	78075761	CpG: 116	0.95
chr17	78079568	78079833	CpG: 26	0.92
chr17	78081350	78081738	CpG: 29	0.78
chr17	78082444	78082726	CpG: 21	0.69
chr17	78120322	78121543	CpG: 100	1.21
chr17	78155252	78155455	CpG: 15	0.63
chr17	78157850	78158077	CpG: 16	0.65
chr17	78165077	78165293	CpG: 17	0.71
chr17	78172176	78172402	CpG: 22	0.82
chr17	78184303	78184946	CpG: 46	0.7
chr17	78188317	78188571	CpG: 21	0.8
chr17	78188803	78189010	CpG: 15	0.65
chr17	78193980	78194954	CpG: 97	0.89
chr17	78233888	78235283	CpG: 121	1.2
chr17	78321461	78321987	CpG: 38	0.86
chr17	78327673	78327966	CpG: 21	0.78
chr17	78388437	78389722	CpG: 136	0.93
chr17	78417835	78418089	CpG: 22	0.72
chr17	78428262	78429288	CpG: 117	0.87
chr17	78442568	78442849	CpG: 22	0.85
chr17	78444483	78444703	CpG: 18	0.82
chr17	78449507	78452783	CpG: 350	0.91
chr17	78518750	78519083	CpG: 27	0.72
chr17	78700827	78701124	CpG: 30	1.12
chr17	78720000	78720227	CpG: 20	0.73
chr17	78775591	78775815	CpG: 24	0.87
chr17	78789590	78789832	CpG: 22	0.86
chr17	78796078	78796392	CpG: 24	0.79
chr17	78798780	78799160	CpG: 27	0.61
chr17	78818440	78818696	CpG: 19	0.7
chr17	78831505	78831864	CpG: 27	0.7
chr17	78849401	78850933	CpG: 123	0.7
chr17	78857630	78857866	CpG: 20	0.73
chr17	78863569	78863813	CpG: 23	0.72
chr17	78870137	78870443	CpG: 40	1.12
chr17	78880030	78880278	CpG: 17	0.82
chr17	78896436	78896803	CpG: 32	0.76
chr17	78915562	78915882	CpG: 24	0.84
chr17	78921897	78922233	CpG: 26	0.69
chr17	78935043	78935307	CpG: 23	0.74
chr17	78936611	78936890	CpG: 20	0.7
chr17	78937159	78937414	CpG: 23	0.75
chr17	78937837	78938396	CpG: 43	0.66
chr17	78939963	78940182	CpG: 19	1.33
chr17	78954993	78955381	CpG: 41	0.67
chr17	78965416	78966484	CpG: 129	1.13
chr17	78973056	78973293	CpG: 19	0.69
chr17	78977613	78978447	CpG: 87	0.84
chr17	79006584	79006835	CpG: 19	0.71
chr17	79008929	79009762	CpG: 88	1.01
chr17	79026043	79026355	CpG: 22	0.64
chr17	79045454	79045696	CpG: 21	0.76
chr17	79051892	79052534	CpG: 43	0.68
chr17	79077317	79077518	CpG: 17	0.7
chr17	79084336	79084561	CpG: 17	0.63
chr17	79086321	79086523	CpG: 17	0.93
chr17	79093076	79096677	CpG: 286	0.66
chr17	79102748	79102970	CpG: 17	0.61
chr17	79109698	79109911	CpG: 17	0.79
chr17	79131879	79132084	CpG: 18	0.81
chr17	79133094	79133348	CpG: 24	0.81
chr17	79139501	79140028	CpG: 55	0.99
chr17	79164388	79165184	CpG: 56	0.61
chr17	79177057	79177273	CpG: 18	0.79
chr17	79183373	79183967	CpG: 82	1.51
chr17	79196345	79197419	CpG: 99	0.98
chr17	79212416	79213771	CpG: 142	0.87
chr17	79235486	79235751	CpG: 20	0.61
chr17	79254407	79254608	CpG: 18	0.79
chr17	79255960	79256323	CpG: 33	0.8
chr17	79259282	79259537	CpG: 24	0.8
chr17	79268367	79269467	CpG: 105	0.78
chr17	79283863	79284131	CpG: 22	0.6
chr17	79314962	79320653	CpG: 453	0.88
chr17	79360383	79361723	CpG: 136	0.97
chr17	79366806	79374742	CpG: 634	0.9
chr17	79377529	79377870	CpG: 33	1.03
chr17	79380359	79380723	CpG: 30	0.81
chr17	79388434	79388927	CpG: 43	0.68
chr17	79393341	79393742	CpG: 31	0.73
chr17	79412470	79412789	CpG: 24	0.63
chr17	79415492	79415783	CpG: 23	0.72
chr17	79420144	79420437	CpG: 27	0.97
chr17	79425847	79426169	CpG: 24	0.81
chr17	79427930	79429135	CpG: 90	0.69
chr17	79430500	79431137	CpG: 50	0.69
chr17	79448218	79448827	CpG: 86	1.06
chr17	79450924	79451657	CpG: 80	0.82
chr17	79454734	79455823	CpG: 116	0.84
chr17	79465815	79466241	CpG: 38	0.67
chr17	79478235	79482426	CpG: 352	0.85
chr17	79485599	79486913	CpG: 122	0.72
chr17	79495005	79496291	CpG: 106	0.72
chr17	79503586	79504181	CpG: 79	0.99
chr17	79518816	79519844	CpG: 116	0.96
chr17	79603627	79603886	CpG: 21	0.7
chr17	79614850	79615559	CpG: 87	0.91
chr17	79633256	79634230	CpG: 108	0.88
chr17	79650194	79651447	CpG: 152	0.96
chr17	79655162	79655515	CpG: 29	0.68
chr17	79662850	79663055	CpG: 19	0.9
chr17	79669571	79670811	CpG: 131	0.88
chr17	79674200	79674665	CpG: 38	0.68
chr17	79678936	79679805	CpG: 101	0.89
chr17	79682525	79682767	CpG: 22	0.81
chr17	79707644	79707935	CpG: 24	0.71
chr17	79761267	79762807	CpG: 146	0.86
chr17	79769213	79769553	CpG: 25	0.64
chr17	79770469	79770798	CpG: 27	0.71
chr17	79772396	79772694	CpG: 26	0.77
chr17	79782153	79782413	CpG: 18	0.61
chr17	79790530	79791553	CpG: 93	0.94
chr17	79799286	79799624	CpG: 25	0.64
chr17	79804259	79804488	CpG: 17	0.74
chr17	79818230	79819299	CpG: 113	1.04
chr17	79826700	79827675	CpG: 64	0.6
chr17	79828636	79830135	CpG: 158	1
chr17	79846204	79846486	CpG: 22	0.83
chr17	79848512	79849981	CpG: 159	1.13
chr17	79859808	79860963	CpG: 123	0.81
chr17	79868687	79869811	CpG: 118	1.02
chr17	79875425	79876124	CpG: 80	1.12
chr17	79880449	79880872	CpG: 43	0.86
chr17	79884679	79887084	CpG: 184	0.87
chr17	79892750	79893061	CpG: 25	0.72
chr17	79894668	79895533	CpG: 96	0.83
chr17	79899019	79899491	CpG: 43	0.75
chr17	79913240	79913461	CpG: 21	0.77
chr17	79914506	79914823	CpG: 27	0.73
chr17	79917286	79920022	CpG: 306	0.98
chr17	79920529	79920756	CpG: 18	0.67
chr17	79935137	79936051	CpG: 111	1.06
chr17	79944613	79945337	CpG: 53	0.71
chr17	79952141	79952494	CpG: 26	0.62
chr17	79952828	79953104	CpG: 21	0.95
chr17	79958088	79958369	CpG: 22	0.63
chr17	79961577	79961857	CpG: 25	0.76
chr17	79966854	79967138	CpG: 25	0.7
chr17	79980199	79981548	CpG: 120	0.79
chr17	79981682	79981963	CpG: 19	0.67
chr17	79987983	79990315	CpG: 233	0.87
chr17	79994780	79995664	CpG: 95	0.82
chr17	80008514	80010567	CpG: 184	0.85
chr17	80012346	80012780	CpG: 32	0.67
chr17	80022655	80024178	CpG: 148	0.91
chr17	80036723	80037474	CpG: 56	0.7
chr17	80038871	80039250	CpG: 33	0.76
chr17	80041051	80041466	CpG: 29	0.69
chr17	80041653	80042027	CpG: 38	0.79
chr17	80046054	80046330	CpG: 23	0.72
chr17	80049116	80049444	CpG: 29	0.71
chr17	80050625	80050881	CpG: 18	0.61
chr17	80054171	80054392	CpG: 18	0.79
chr17	80055179	80057276	CpG: 251	1.03
chr17	80058665	80058884	CpG: 20	0.94
chr17	80085040	80085333	CpG: 22	0.74
chr17	80170322	80171302	CpG: 128	0.95
chr17	80179930	80180182	CpG: 28	0.93
chr17	80186135	80189990	CpG: 293	0.65
chr17	80194424	80194777	CpG: 26	0.6
chr17	80195043	80195866	CpG: 76	0.78
chr17	80200604	80200876	CpG: 27	1.02
chr17	80202799	80203289	CpG: 39	0.78
chr17	80206689	80206927	CpG: 22	0.82
chr17	80208196	80208439	CpG: 18	0.64
chr17	80211646	80213142	CpG: 139	0.77
chr17	80231019	80231820	CpG: 82	1.03
chr17	80250226	80251057	CpG: 81	1
chr17	80251357	80251673	CpG: 26	0.83
chr17	80277118	80277833	CpG: 65	1.09
chr17	80278861	80279563	CpG: 57	0.81
chr17	80291020	80292394	CpG: 128	0.74
chr17	80303446	80303715	CpG: 25	0.94
chr17	80329066	80330208	CpG: 124	0.83
chr17	80332182	80333671	CpG: 126	0.76
chr17	80346597	80347050	CpG: 34	0.71
chr17	80350190	80350408	CpG: 20	0.84
chr17	80361614	80362151	CpG: 51	0.94
chr17	80366776	80367097	CpG: 22	0.65
chr17	80373276	80373490	CpG: 19	0.75
chr17	80376412	80376761	CpG: 41	1.3
chr17	80393470	80393752	CpG: 24	0.72
chr17	80397431	80397642	CpG: 17	0.68
chr17	80401644	80401858	CpG: 18	0.69
chr17	80402369	80402751	CpG: 27	0.66
chr17	80408294	80408879	CpG: 74	1.21
chr17	80416004	80417259	CpG: 152	0.96
chr17	80454652	80455632	CpG: 100	1.11
chr17	80533761	80534177	CpG: 58	1.11
chr17	80541548	80541754	CpG: 18	0.83
chr17	80541912	80542119	CpG: 16	0.66
chr17	80545433	80545658	CpG: 21	0.95
chr17	80554807	80555019	CpG: 17	0.7
chr17	80557446	80557686	CpG: 18	0.68
chr17	80559025	80559450	CpG: 38	0.95
chr17	80571395	80571701	CpG: 24	0.76
chr17	80605301	80606324	CpG: 104	0.84
chr17	80621841	80622060	CpG: 17	0.71
chr17	80649885	80650111	CpG: 18	0.65
chr17	80655335	80657183	CpG: 176	0.91
chr17	80671111	80671340	CpG: 24	0.89
chr17	80674547	80675236	CpG: 78	0.94
chr17	80687379	80687926	CpG: 40	0.67
chr17	80693067	80693729	CpG: 87	0.97
chr17	80708192	80708528	CpG: 25	0.88
chr17	80709052	80710843	CpG: 194	1.2
chr17	80737542	80737774	CpG: 17	0.71
chr17	80740534	80740929	CpG: 38	0.96
chr17	80764626	80764842	CpG: 16	0.63
chr17	80765516	80765776	CpG: 19	0.68
chr17	80772792	80773003	CpG: 17	0.75
chr17	80790368	80790581	CpG: 18	0.96
chr17	80814610	80814838	CpG: 38	1.18
chr17	80818598	80818803	CpG: 16	0.68
chr17	80819019	80819260	CpG: 18	0.64
chr17	80827970	80828316	CpG: 34	0.96
chr17	80829533	80829871	CpG: 27	0.67
chr17	80856874	80857352	CpG: 53	1.04
chr17	80863327	80863743	CpG: 44	0.8
chr17	80886863	80887390	CpG: 37	0.7
chr17	80887914	80888294	CpG: 38	0.9
chr17	80889046	80889404	CpG: 28	0.85
chr17	80898985	80899313	CpG: 23	0.68
chr17	80918218	80919258	CpG: 84	0.72
chr17	80922368	80922812	CpG: 41	0.67
chr17	80929062	80929354	CpG: 21	0.74
chr17	80960510	80963045	CpG: 211	0.75
chr17	80969748	80970160	CpG: 36	1.55
chr17	80975646	80976250	CpG: 45	0.94
chr17	80983038	80983563	CpG: 45	1.03
chr17	80989059	80989392	CpG: 31	0.85
chr17	80997085	80997507	CpG: 45	0.87
chr17	81009245	81009999	CpG: 85	0.95
chr17	81012962	81013416	CpG: 33	0.75
chr17	81016044	81016295	CpG: 20	0.71
chr17	81024122	81024360	CpG: 23	0.86
chr17	81032582	81032959	CpG: 30	0.74
chr17	81036330	81039407	CpG: 312	1.13
chr17	81042626	81043244	CpG: 47	0.72
chr17	81045494	81045941	CpG: 34	0.7
chr17	81047515	81047965	CpG: 34	0.71
chr17	81050692	81050986	CpG: 21	0.76
chr17	81051993	81053000	CpG: 70	0.8
chr17	81057525	81057881	CpG: 30	0.69
chr17	81060685	81060925	CpG: 27	0.96
chr17	81061938	81062324	CpG: 28	0.64
chr17	81065692	81066125	CpG: 33	1.09
chr17	81081862	81083535	CpG: 167	0.86
chr17	81100253	81101228	CpG: 81	0.71
chr17	81163132	81165249	CpG: 222	1.03
chr18	11708	12372	CpG: 67	0.72
chr18	48911	49655	CpG: 59	0.71
chr18	73062	73563	CpG: 51	0.86
chr18	75576	76027	CpG: 51	0.98
chr18	112309	112529	CpG: 21	0.75
chr18	158278	159311	CpG: 70	1.05
chr18	267710	268382	CpG: 61	0.87
chr18	499315	500722	CpG: 125	1.01
chr18	514510	515477	CpG: 99	0.86
chr18	580179	580899	CpG: 52	0.93
chr18	657401	658745	CpG: 141	0.9
chr18	712232	713086	CpG: 112	1
chr18	811649	812709	CpG: 114	0.89
chr18	904578	909574	CpG: 330	0.74
chr18	2571286	2571580	CpG: 33	1.15
chr18	2654918	2656817	CpG: 195	0.98
chr18	2846565	2848175	CpG: 146	0.85
chr18	2905950	2907348	CpG: 142	0.87
chr18	2913059	2913307	CpG: 18	0.72
chr18	3012547	3013173	CpG: 89	0.93
chr18	3067297	3067533	CpG: 20	0.91
chr18	3247293	3248257	CpG: 79	0.82
chr18	3261708	3262671	CpG: 104	1.02
chr18	3448006	3452360	CpG: 312	0.83
chr18	3498941	3499358	CpG: 52	0.99
chr18	3729123	3729406	CpG: 29	0.95
chr18	3771354	3771571	CpG: 28	0.97
chr18	3879202	3880087	CpG: 73	0.73
chr18	4453969	4455647	CpG: 158	0.89
chr18	5196243	5197389	CpG: 82	0.79
chr18	5237723	5238674	CpG: 100	0.96
chr18	5294737	5294941	CpG: 17	0.83
chr18	5295323	5297099	CpG: 160	1.1
chr18	5542847	5543054	CpG: 19	0.79
chr18	5543437	5544241	CpG: 82	0.97
chr18	5628324	5630785	CpG: 241	0.84
chr18	5890292	5891682	CpG: 122	0.99
chr18	5894866	5896249	CpG: 120	0.99
chr18	6284374	6284615	CpG: 22	0.77
chr18	6413959	6414873	CpG: 106	0.91
chr18	6729693	6730037	CpG: 51	1.03
chr18	6920591	6920874	CpG: 27	0.75
chr18	6929450	6930088	CpG: 42	0.66
chr18	7011267	7011488	CpG: 17	0.78
chr18	7116852	7118241	CpG: 136	0.89
chr18	7566557	7568830	CpG: 232	1.01
chr18	8367273	8367599	CpG: 38	0.98
chr18	8608763	8610370	CpG: 124	1.02
chr18	8659443	8659672	CpG: 17	0.72
chr18	8659791	8660165	CpG: 27	0.73
chr18	8704721	8707557	CpG: 259	0.97
chr18	8784147	8784583	CpG: 35	0.74
chr18	8785433	8785644	CpG: 18	0.81
chr18	9102416	9102973	CpG: 58	0.79
chr18	9136088	9137594	CpG: 150	1.14
chr18	9333896	9334244	CpG: 30	1.38
chr18	9334778	9335359	CpG: 72	0.89
chr18	9474804	9475978	CpG: 108	0.91
chr18	9478452	9478920	CpG: 39	0.82
chr18	9707752	9709311	CpG: 151	0.88
chr18	9913464	9915164	CpG: 181	0.93
chr18	10032458	10032907	CpG: 39	0.67
chr18	10131853	10132080	CpG: 22	0.74
chr18	10414354	10414592	CpG: 19	0.76
chr18	10454082	10454296	CpG: 19	0.71
chr18	10454453	10455268	CpG: 91	1.03
chr18	10471656	10471867	CpG: 17	0.71
chr18	10525841	10526433	CpG: 60	0.82
chr18	10589149	10589386	CpG: 28	0.83
chr18	10726247	10726667	CpG: 52	0.96
chr18	11148307	11149936	CpG: 164	0.83
chr18	11689061	11690108	CpG: 115	1.08
chr18	11750953	11752756	CpG: 165	0.83
chr18	11821868	11822207	CpG: 34	0.83
chr18	11851209	11852122	CpG: 72	0.9
chr18	11880953	11881171	CpG: 20	0.94
chr18	11908222	11909082	CpG: 96	0.93
chr18	11947827	11948155	CpG: 26	0.64
chr18	11980483	11982142	CpG: 153	1.01
chr18	12038413	12039359	CpG: 88	0.83
chr18	12067145	12068599	CpG: 109	0.66
chr18	12076434	12076799	CpG: 35	1.19
chr18	12093607	12093842	CpG: 28	0.92
chr18	12254147	12255089	CpG: 85	0.78
chr18	12271657	12271920	CpG: 28	0.83
chr18	12287271	12287562	CpG: 29	0.81
chr18	12307554	12309043	CpG: 147	1.03
chr18	12325040	12326049	CpG: 79	0.78
chr18	12376538	12377306	CpG: 99	0.99
chr18	12407715	12408242	CpG: 66	1.05
chr18	12420135	12420863	CpG: 69	0.85
chr18	12431189	12431659	CpG: 35	0.68
chr18	12432890	12433245	CpG: 31	0.75
chr18	12433995	12434486	CpG: 45	0.75
chr18	12657044	12658727	CpG: 173	1.06
chr18	12702184	12703242	CpG: 105	0.92
chr18	12777496	12778113	CpG: 56	0.74
chr18	12883285	12884578	CpG: 128	1.1
chr18	12896621	12897102	CpG: 50	0.91
chr18	12911024	12912704	CpG: 142	0.76
chr18	12947924	12948654	CpG: 89	0.93
chr18	12991061	12991696	CpG: 68	0.89
chr18	13136596	13137564	CpG: 105	0.84
chr18	13217073	13219044	CpG: 183	0.95
chr18	13262329	13263271	CpG: 94	0.86
chr18	13387385	13387686	CpG: 32	0.77
chr18	13498761	13499720	CpG: 63	0.86
chr18	13641584	13642415	CpG: 84	0.81
chr18	13725979	13727370	CpG: 129	0.92
chr18	13800999	13801223	CpG: 23	0.74
chr18	13824001	13824215	CpG: 28	0.91
chr18	13826186	13826523	CpG: 27	0.85
chr18	13868532	13869026	CpG: 37	0.75
chr18	14132000	14132482	CpG: 33	0.69
chr18	14146394	14146628	CpG: 17	0.7
chr18	14178943	14179710	CpG: 58	0.86
chr18	14378491	14378758	CpG: 23	0.81
chr18	14393227	14394011	CpG: 75	0.78
chr18	14430638	14431567	CpG: 83	0.71
chr18	14450103	14450984	CpG: 86	0.87
chr18	14458082	14459045	CpG: 70	0.68
chr18	14474587	14475008	CpG: 30	0.66
chr18	14486798	14487485	CpG: 51	0.66
chr18	14747516	14748231	CpG: 59	0.69
chr18	14997380	15000542	CpG: 288	0.79
chr18	15165109	15165342	CpG: 29	1.12
chr18	15197650	15198309	CpG: 78	0.98
chr18	15330548	15331174	CpG: 47	0.62
chr18	18690940	18692059	CpG: 118	0.85
chr18	18821383	18823349	CpG: 195	0.87
chr18	19180049	19181026	CpG: 107	0.93
chr18	19192143	19192594	CpG: 49	0.92
chr18	19284165	19285052	CpG: 99	0.89
chr18	19320589	19321939	CpG: 150	0.89
chr18	19476852	19477103	CpG: 20	0.83
chr18	19744936	19752363	CpG: 569	0.89
chr18	19756794	19757080	CpG: 35	0.89
chr18	19780619	19780899	CpG: 27	0.89
chr18	19928416	19929329	CpG: 89	1
chr18	20139484	20140246	CpG: 57	0.8
chr18	20513119	20513857	CpG: 74	1.08
chr18	20714968	20717071	CpG: 215	1.07
chr18	21017671	21018011	CpG: 31	1.04
chr18	21033071	21033657	CpG: 53	0.81
chr18	21083161	21084153	CpG: 109	1.09
chr18	21166158	21167066	CpG: 94	0.89
chr18	21199431	21199798	CpG: 41	0.97
chr18	21242366	21242805	CpG: 42	0.98
chr18	21269269	21270349	CpG: 123	0.84
chr18	21594013	21595464	CpG: 121	0.95
chr18	21718862	21719550	CpG: 58	0.83
chr18	21851399	21852169	CpG: 86	0.87
chr18	21977275	21978110	CpG: 89	1.04
chr18	22006310	22007007	CpG: 75	0.84
chr18	22930018	22930904	CpG: 66	1.02
chr18	23669971	23671275	CpG: 121	0.9
chr18	23713728	23713953	CpG: 25	1
chr18	23806283	23807093	CpG: 105	0.95
chr18	24126780	24131138	CpG: 360	0.88
chr18	24235589	24237261	CpG: 136	0.93
chr18	24443200	24443458	CpG: 29	0.8
chr18	24764951	24765507	CpG: 52	0.94
chr18	25755414	25758175	CpG: 223	0.93
chr18	28621489	28623117	CpG: 130	0.83
chr18	28681320	28682455	CpG: 93	0.84
chr18	29077552	29078526	CpG: 80	0.95
chr18	29264703	29265504	CpG: 103	1.23
chr18	29303960	29304254	CpG: 26	0.87
chr18	29522401	29523577	CpG: 94	0.89
chr18	29598566	29599460	CpG: 78	0.79
chr18	29671757	29673314	CpG: 163	0.94
chr18	30050115	30051345	CpG: 110	1.06
chr18	30349690	30352302	CpG: 169	0.72
chr18	31020510	31020847	CpG: 41	1.18
chr18	31739047	31739522	CpG: 45	0.77
chr18	31802358	31803792	CpG: 116	0.82
chr18	31804480	31804875	CpG: 43	0.93
chr18	32073444	32074292	CpG: 89	1.04
chr18	32556654	32557883	CpG: 94	0.75
chr18	32621215	32621689	CpG: 46	0.89
chr18	32820785	32821203	CpG: 42	0.82
chr18	32847284	32848130	CpG: 78	0.99
chr18	32870175	32870512	CpG: 32	0.92
chr18	32923915	32924585	CpG: 58	0.87
chr18	32956764	32957406	CpG: 61	0.84
chr18	33077545	33078063	CpG: 53	1
chr18	33160891	33162264	CpG: 156	1.23
chr18	33529928	33530516	CpG: 53	0.8
chr18	33552151	33552952	CpG: 75	0.87
chr18	33647065	33647665	CpG: 65	0.91
chr18	33708919	33710236	CpG: 126	0.83
chr18	33766391	33768145	CpG: 141	0.74
chr18	33876727	33878487	CpG: 150	0.88
chr18	34325624	34325842	CpG: 17	1.02
chr18	34340584	34340850	CpG: 27	0.85
chr18	34408558	34409289	CpG: 81	0.95
chr18	34823798	34824017	CpG: 28	1.24
chr18	34833554	34834606	CpG: 86	1.01
chr18	34854247	34855163	CpG: 80	0.94
chr18	34916712	34916915	CpG: 16	0.77
chr18	34973989	34974464	CpG: 43	0.99
chr18	35065039	35065548	CpG: 57	1.21
chr18	35104533	35104942	CpG: 53	1
chr18	35144907	35147628	CpG: 196	1.03
chr18	37421460	37421829	CpG: 34	0.82
chr18	42258983	42260795	CpG: 155	1.1
chr18	42324454	42324966	CpG: 40	0.85
chr18	42643705	42643937	CpG: 19	0.74
chr18	43355318	43355698	CpG: 37	0.94
chr18	43417388	43419103	CpG: 151	0.94
chr18	43547176	43547702	CpG: 47	0.91
chr18	43608140	43608510	CpG: 48	1.18
chr18	43651796	43652455	CpG: 80	0.91
chr18	43677956	43678352	CpG: 39	0.85
chr18	43684113	43684847	CpG: 57	0.82
chr18	43753303	43755104	CpG: 175	0.86
chr18	43913345	43914477	CpG: 103	1.06
chr18	44140362	44140575	CpG: 20	0.78
chr18	44236839	44237056	CpG: 17	0.8
chr18	44259905	44260451	CpG: 47	0.85
chr18	44336183	44337110	CpG: 94	0.91
chr18	44337510	44338100	CpG: 47	0.84
chr18	44496910	44497832	CpG: 93	1.3
chr18	44526866	44527137	CpG: 23	1.11
chr18	44543037	44544829	CpG: 149	0.76
chr18	44548964	44550756	CpG: 149	0.76
chr18	44554879	44556671	CpG: 148	0.76
chr18	44561025	44561822	CpG: 62	0.73
chr18	44676470	44677057	CpG: 63	0.94
chr18	44702571	44702840	CpG: 27	0.92
chr18	44772992	44775577	CpG: 229	1.11
chr18	44777632	44778084	CpG: 45	0.91
chr18	44787406	44787838	CpG: 43	0.96
chr18	44789742	44790678	CpG: 74	0.72
chr18	45275405	45275812	CpG: 42	1.14
chr18	45456484	45458024	CpG: 146	1.18
chr18	45534581	45535018	CpG: 41	1.28
chr18	45555644	45556213	CpG: 56	0.85
chr18	45662314	45663520	CpG: 110	0.78
chr18	45687797	45688512	CpG: 62	0.91
chr18	45934453	45937265	CpG: 260	0.99
chr18	46065061	46065263	CpG: 18	0.87
chr18	46065533	46067826	CpG: 223	0.88
chr18	46287906	46288140	CpG: 20	0.86
chr18	46386266	46386481	CpG: 20	0.89
chr18	46447718	46448083	CpG: 25	0.76
chr18	46474931	46479364	CpG: 334	0.88
chr18	46501624	46502976	CpG: 127	1.02
chr18	46986504	46987194	CpG: 74	0.83
chr18	47013321	47013901	CpG: 65	0.96
chr18	47018434	47018948	CpG: 42	0.8
chr18	47087075	47087446	CpG: 34	0.79
chr18	47087879	47088528	CpG: 47	0.74
chr18	47339411	47340956	CpG: 111	0.78
chr18	47719866	47721742	CpG: 170	0.93
chr18	47792742	47793036	CpG: 34	0.97
chr18	47794450	47794996	CpG: 50	0.85
chr18	47807857	47809365	CpG: 122	0.77
chr18	47813434	47814546	CpG: 96	0.99
chr18	47825069	47825325	CpG: 30	0.87
chr18	47866532	47866750	CpG: 18	0.74
chr18	47901254	47901662	CpG: 42	0.9
chr18	48085838	48087589	CpG: 153	0.9
chr18	48190434	48190669	CpG: 21	0.96
chr18	48255544	48256359	CpG: 85	0.9
chr18	48405135	48405983	CpG: 89	1.02
chr18	48494276	48494627	CpG: 45	1.01
chr18	48556291	48557333	CpG: 107	1.07
chr18	48722530	48723760	CpG: 97	1.22
chr18	48724198	48724425	CpG: 23	0.97
chr18	49868377	49868759	CpG: 32	0.93
chr18	51750712	51751191	CpG: 59	1.04
chr18	51795711	51796332	CpG: 60	0.84
chr18	51883947	51884994	CpG: 82	0.82
chr18	52495604	52496007	CpG: 30	0.68
chr18	52626517	52626849	CpG: 39	0.78
chr18	53257018	53257309	CpG: 30	0.96
chr18	53447074	53447842	CpG: 86	0.97
chr18	54305419	54306087	CpG: 57	0.98
chr18	54318456	54318785	CpG: 30	0.92
chr18	54788959	54789194	CpG: 24	0.73
chr18	55019707	55021605	CpG: 143	0.77
chr18	55094825	55096310	CpG: 168	0.92
chr18	55102427	55102708	CpG: 33	0.85
chr18	55103154	55108853	CpG: 371	0.78
chr18	55253544	55254093	CpG: 74	0.94
chr18	55288640	55289482	CpG: 74	0.85
chr18	55297360	55297660	CpG: 32	0.97
chr18	55315730	55315932	CpG: 29	1.16
chr18	55469056	55471263	CpG: 165	0.74
chr18	55710828	55712532	CpG: 150	0.98
chr18	55862653	55862873	CpG: 19	0.7
chr18	55922987	55924068	CpG: 96	0.81
chr18	56338211	56339277	CpG: 119	0.84
chr18	56435690	56435983	CpG: 27	0.7
chr18	56530395	56531288	CpG: 95	0.99
chr18	56806608	56807425	CpG: 69	0.76
chr18	56887091	56887665	CpG: 57	0.87
chr18	56932002	56932341	CpG: 32	0.87
chr18	56932713	56932994	CpG: 26	0.82
chr18	56934833	56936827	CpG: 147	0.78
chr18	56939624	56941540	CpG: 161	0.79
chr18	56975842	56976160	CpG: 35	0.9
chr18	57026065	57026769	CpG: 71	0.8
